ogrn,shortName,website,vk
1122700000785,,miloserdiedv.ru,https://vk.com/lifeprosvet
1105200002160,"АНО ""ЗА ЖИЗНЬ!""",sos-life.ru,https://vk.com/lifesos
1046405009232,"АНО ""УЧЕБНЫЙ ЦЕНТР ""ЛИНГВА-САРАТОВ""",saratov-study.ru,https://vk.com/linguasar
1037700074510,"АНО ДПО ЛИНГВО-ПЕДАГОГИЧЕСКИЙ КОЛЛЕДЖ ""ЛИНГВАСТАРТ""",linguastart.ru,https://vk.com/linguast
1155476032623,"АНО ЛЦ ""ОКСФОРД""",rusoxford.ru,https://vk.com/linguistic_center_oxford
1160280110759,"АНО ДО ""ЛИНГВОКЛУБ""",lingvoklub.ru,https://vk.com/lingvouchaly
1107799002420,"АБ ""ЛИНИЯ ПРАВА""",lp.ru,https://vk.com/liniya.prava
1048900553932,"ЧУЗ ""ПОЛИКЛИНИКА ""РЖД-МЕДИЦИНА"" Г.НОЯБРЬСК""",linpol.ru,https://vk.com/linpol
1034800002797,"ЛРОО ""ФНКЛО""",фнклипецк.рф,https://vk.com/lip_nasledie
1154827011151,"ФОНД ""ГОРОД БУДУЩЕГО""",lipetskfuture.ru,https://vk.com/lipetskfuture
1037739461759,"АНО ""РЕДАКЦИЯ ГАЗЕТЫ ""ЛИТЕРАТУРНАЯ РОССИЯ""",www.litrossia.ru,https://vk.com/litrossia
1157900000170,"АССОЦИАЦИЯ ЖЕНСКОЙ ОБЩЕСТВЕННОСТИ ЕАО ""ФОРУМ""",http://Активные-граждане-ЕАО.рф,https://vk.com/livebir
1026300006468,СООПП КПРФ,samkprf.ru,https://vk.com/lksm_samara
1117800008358,"ЧОУ ОИДО ""ЛНМО""",lnmo.ru,https://vk.com/lnmoschool
1057746344578,"АНО ДПО ""ЛОГОПЕД ПЛЮС""",www.logopedplus.ru,https://vk.com/logopedplusmoscow
1034700005306,ЛОО КПРФ,lokkprf.ru,https://vk.com/lokkprf
1092300004158,"АНО ""ЛОКОБАСКЕТ""",lokoliga.ru,https://vk.com/lokoliga
1177800001928,"АНО ""ЦИУСПП ""ЛОТОС""",lotosfond.ru,https://vk.com/lotosfond
1140500001652,"""СОК ""ЛОТОС""",lotos-ippo.ru,https://vk.com/lotosippo
1037700089844,"РОО СПОРТИВНЫЙ КЛУБ ""ЛЕГЕНДА""",roolegenda.ru,https://vk.com/lovelegend
1164827055315,"ЛРООСПВПГ ""АЛЬФА""",lipetsk-alfa.ru,https://vk.com/lro_alfa
1034800001312,ЛРО ВОГ,lrovog.ru,https://vk.com/lrooooivog
1108600000101,"РБФПД ""ЛУЧИК СВЕТА""",luchiksvetanv.ru,https://vk.com/luchiksvetanv
1177700001698,ФОНД РОСТА,ludirosta.ru,https://vk.com/ludi_rosta
1157700009103,АНО ДПО «ЛУИС+ УЧЕБНЫЙ ЦЕНТР»,uc-luis.ru,https://vk.com/luis.russia
1157700006837,,luki-eparhia.ru,https://vk.com/lukieparhia
1035204612233,"ОППО В ООО ""ЛУКОЙЛ- НИЖЕГОРОДНЕФТЕОРГСИНТЕЗ""",lukoil-spartakiada2021.ru,https://vk.com/lukoil
1115900001535,"ЧОУ ДПО ""УЦПК""",ucpk.lysva.ru,https://vk.com/lysvanovosti
1177800000454,"НКО ""ФСЭН ИМ. МИКЛУХО-МАКЛАЯ""",mikluho-maclay.ru,https://vk.com/maclayfoundation
1057421024022,"АНО ""РЕДАКЦИЯ ГАЗЕТЫ ""МАГНИТОГОРСКИЙ МЕТАЛЛ""",magmetall.ru,https://vk.com/magmetall74
1047420003960,"АНСО ""МАГНИТКА-СПОРТ""",bcmagnitka.ru,https://vk.com/magnitka_basket
1117799008557,"АНО ""МАЛЕНЬКАЯ АКАДЕМИЯ""",m-akademia.ru,https://vk.com/malenkayaakademia
1167700064696,АНО ДПО «УЧЕБНЫЙ ЦЕНТР «АРСЕНАЛ»,zelenograd-avtoshkola.ru,https://vk.com/malinavto
1145299000010,,obitel-sisters.ru,https://vk.com/malopitskiymon
1163300050055,"ВРОО ""ЦЕНТР ПРОФЕССИОНАЛЬНОЙ ПОДДЕРЖКИ МАТЕРИНСТВА И ДЕТСТВА ""МАМИНА РАДОСТЬ""",http://www.mamina-radost.com,https://vk.com/mam33
1161001065059,,mamadomfond.ru,https://vk.com/mamadomfond
1117100000270,"ТРОДПС ""МАМКОМПАНИЯ""",mamcompany.ru,https://vk.com/mamcompany
1155000003840,"АНО ""ЦЕНТР ЗАЩИТЫ СЕМЬИ, МАТЕРИНСТВА И ДЕТСТВА ""СЧАСТЬЕ""",happy-mothers.ru,https://vk.com/mamindom_kolomna
1113300000604,"ВРОБО ""НЕЧАЯННАЯ РАДОСТЬ""",нечаяннаярадость.рф,https://vk.com/mamindomik33
1118600000870,"ХК ""ЮГРА""",ugra-mhl.ru,https://vk.com/mamont_ugra
1202300004939,,marathon5days.ru,https://vk.com/marathon5days
1143400001865,"ФОНД ""ПЕРСПЕКТИВНОЕ РАЗВИТИЕ""",volgrazvitie.ru,https://vk.com/maresevtsy
1100200003584,"БЛАГОТВОРИТЕЛЬНЫЙ ОБРАЗОВАТЕЛЬНЫЙ ФОНД ""МАРХАМАТ""",fond-marhamat.ru,https://vk.com/marhamat02
1021200001404,,вои-марий-эл.рф,https://vk.com/marivoi
1157800000379,,mariyagatchinskaya.ru,https://vk.com/mariyagatchinskaya
1200200018996,СМАРТ ГИМНАЗИЯ,uspehrb.ru,https://vk.com/marshrutrb
1107799025487,"АНО ДПО ""МАСПК""",maspk.ru,https://vk.com/maspk
1157700018190,МАСТ,iast.pro,https://vk.com/masttv
1037709034450,"МКА ""ЯКОВЛЕВ И ПАРТНЕРЫ""",matec.ru,https://vk.com/matecru
1197700003137,ФЗНЦ,fznc.ru,https://vk.com/max_shugaley
1024701763228,"АНО РЕДАКЦИЯ ГАЗЕТЫ ""МАЯК""",mayaksbor.ru,https://vk.com/mayaksbor
1047407010265,"МБФ ""ОТ СЕРДЦА К СЕРДЦУ""",http://otserdza.ru,https://vk.com/mbfotserdza04
1025203026859,"ЧУ ДО ЭМС ""МАСТЕРКЛАСС""",masterclass-nn.ru,https://vk.com/mc_languages
1037851022076,"АНО ""МЕДИЦИНСКИЙ ЦЕНТР ""XXI ВЕК""",mc21.ru,https://vk.com/mc21vek
1114300001232,"АНО ДПО ""МЦИТО""",e-koncept.ru,https://vk.com/mcito
1103400002177,"АНО ДПО ""МЦПК""",mcpk34.ru,https://vk.com/mcpk_vtpp/
1151600003015,"АССОЦИАЦИЯ ДПО ""МЦПК МАШИНОСТРОЕНИЯ""",mcpkm.ru,https://vk.com/mcpkm
1107799035101,ФОНД МСХ,mossinodhor.ru,https://vk.com/mcxop
1127400004093,"БФ ""ДОБРОЕ СЕРДЦЕ""", http://dou73zlatoust.educhel.ru,https://vk.com/mdou_73
1023300002428,,sobor33.ru,https://vk.com/mdsoboryane
1023300002296,,sobor33.ru,https://vk.com/mdsoboryane
1147800001161,"АНО ""САНКТ-ПЕТЕРБУРГСКИЙ МУЗЫКАЛЬНО-ДРАМАТИЧЕСКИЙ ТЕАТР СИНЯЯ ПТИЦА""",mdt-bluebird.ru,https://vk.com/mdt.bluebird
1042307188681,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД РАЗВИТИЯ МАУ ДО МО ГОРОД КРАСНОДАР ""МЭЦ""",mec-krasnodar.ru,https://vk.com/mec_krasnodar
1100200002430,"МЕСТНОЕ ОТДЕЛЕНИЕ ""ДОСААФ РОССИИ"" МЕЧЕТЛИНСКОГО РАЙОНА РЕСПУБЛИКИ БАШКОРТОСТАН",mechdosaaf.ru,https://vk.com/mechdosaaf
1075900007413,"ПРОБО ""ОПИБМ ""МЕЧТАЯЖИТЬ""",mechtayazhit.ru,https://vk.com/mechtayazhit
1155958011010,"АНО ДПО ""УЦ МЕД-АРТ""",medartperm.ru,https://vk.com/medartperm
1124800000797,"АНО ""СЛУЖБА МЕДИАЦИИ""",http://www.primirenie48.com,https://vk.com/mediation48
1133300000987,НП ВРАМ,mediator33.ru,https://vk.com/mediator33
1127300001663,МЕДИЦИНСКАЯ ПАЛАТА УЛЬЯНОВСКОЙ ОБЛАСТИ,medpalata73.ru,https://vk.com/medpalata73
1146000000222,"ПРОО ""МЕДИЦИНСКАЯ ПАЛАТА""",medpalata-pskov.ru,https://vk.com/medpalatapskov
1046216003052,"ЧУЗ ""РЖД-МЕДИЦИНА"" Г.РЫБНОЕ""",medrybnoe.ru,https://vk.com/medrybnoe
1118624000186,"ФОНД ""ЧИЖ""",чиж-нв.рф,https://vk.com/megapolis_hd
1106300000278,"НП ПО СОДЕЙСТВИЮ И РАЗВИТИЮ ПРЕДПРИНИМАТЕЛЬСТВА ""АССОЦИАЦИЯ МАЛОГО И СРЕДНЕГО ПРЕДПРИНИМАТЕЛЬСТВА Г. О. СЫЗРАНЬ САМАРСКОЙ ОБЛАСТИ""",школаментор.рф,https://vk.com/mentor_syzran
1027601126101,"АНО ДПО ""УЦ ""МЕНТОР""",avtoshkola-mentor.ru,https://vk.com/mentorrybinsk
1025000006327,,sv-vladimir.ru,https://vk.com/meparch
1025000001883,,pravklin.ru,https://vk.com/meparch
1035000015324,,hramyara.ru,https://vk.com/meparch
1035000034134,,troickiy-hram.ru,https://vk.com/meparch
1035000032847,,lyalovo.ru,https://vk.com/meparch
1167700057931,"АНО ДО ""ШКОЛА СОВРЕМЕННОГО АНГЛИЙСКОГО ЯЗЫКА ПЛЮС""",meschool.ru,https://vk.com/meschool
1027400001419,ЧЕЛЯБИНСКАЯ ОБЛАСТНАЯ ОРГАНИЗАЦИЯ ГМПР,gmpr74.ru,https://vk.com/metallurgifoto
1037739148864,"ПАТРИАРШЕЕ ПОДВОРЬЕ ХРАМА СВВ.АПП.ПЕТРА И ПАВЛА, Г. МОСКВЫ",www.serbskoe-podvorie.ru,https://vk.com/metochion_antioch/
1087800002234,"СРО А ""ПОДЗЕМДОРСТРОЙ""",metrotunnel.ru,https://vk.com/metroproekttunnel
1097800001441,"СРО А ""ОПС-ПРОЕКТ""",proekttunnel.ru,https://vk.com/metroproekttunnel
1111100000440,"НП ""МФК ""УХТА""",mfcukhta.ru,https://vk.com/mfcukhta
1036605609402,"СРСОФ ""МФК ""СИНАРА""",www.mfkviz.ru,https://vk.com/mfcviz
1127799025507,МФППИП,fundmfi.ru,https://vk.com/mfppp
1067799020068,"РОО ""МФПС""",mfps.ru,https://vk.com/mfps_ru
1027400007986,,mgn-eparhia.ru,https://vk.com/mgeparhia
1038605502418,"МНГООВБД ""КРАСНАЯ ЗВЕЗДА""",краснаязвезда-нв.рф,https://vk.com/mgoovbd_ugra
1027739838081,"МГО ПРОФСОЮЗА РАБОТНИКОВ ГОСУЧРЕЖДЕНИЙ, РОО МГО ПРГУ РФ",www.mgoprofgos.ru,https://vk.com/mgoprofgos_public
1155658026303,"АНО ДПО ""ЦПО М-ГРУПП""",m-groups56.ru,https://vk.com/mgroups56oren
1027739915037,"АНО ""ПС СОДЕЙСТВИЯ ОБРАЗОВАНИЮ В ШКОЛЕ 548""",www.mhs548.ru,https://vk.com/mhs548
1197800000914,"БФ ""МЫ РИСУЕМ""",рисуем-вместе.рф,https://vk.com/mi_risyem
1102600002570,МКК СТАВРОПОЛЬСКИЙ КРАЕВОЙ ФОНД МИКРОФИНАНСИРОВАНИЯ,microfond26.ru,https://vk.com/microfond26
1135000006140,"МОО ""ВИО ""ГАРНИЗОН""",garnizon-a.ru,https://vk.com/militarypark
1093999000028,,kdeparh.ru,https://vk.com/miloserdie_39
1116700000735,,smolmiloserdie.ru,https://vk.com/miloserdie_67
1047796485582,"АНО ""НЕСКУЧНЫЙ САД""",miloserdie.ru,https://vk.com/miloserdie_ru
1124200000418,"АНО ""ПРАВОСЛАВНАЯ ПАТРОНАЖНАЯ СЛУЖБА Г. КЕМЕРОВО""",patronaj-kemerovo.ru,https://vk.com/miloserdie.kemerovo
1065000030347,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""МИЛОСЕРДИЕ""",bf-m.ru,https://vk.com/miloserdie2006
1156100000011,"РРОБО ""МИЛОСЕРДИЕ-НА-ДОНУ""",miloserdie-na-donu.ru,https://vk.com/miloserdiedon
1205300003083,"НРОО ""ДЕТЕЛЬЕ""",miloserdievn.ru,https://vk.com/miloserdievn
1122300004100,"РОО ""ККФМФ""",мф23.рф,https://vk.com/mini_football_krasnodar
1036303399527,"СГОО ДИИД ""ПАРУС НАДЕЖДЫ"".",http://www.parussamara.ru,https://vk.com/minsoc_samara
1141100000315,ФТА-РК,sport.rkomi.ru,https://vk.com/minsportkomi
1147800000710,"МБОО ""МЯТА""",justmint.ru,https://vk.com/mintcharity
1205400036720,"АНО ДПО ""МИПКПИР""",mipkpir.ru,https://vk.com/mipkpir
1145000001321,ФОНД ЦЕЛЕВОГО КАПИТАЛА МФТИ,happybirthdaymipt.ru,https://vk.com/miptfund
1177700004932,"БФ ""МИР В КАЖДЫЙ ДОМ""",fondmir.org,https://vk.com/mir_v_kazhdiy_dom
1204800010260,"АНО ""АРТ ПРОСТРАНСТВО ОТКРЫТЫЙ МИР""",art-omir.ru,https://vk.com/mir48
1167700057359,ИНСТИТУТ МИРБИС,www.mirbis.ru,https://vk.com/mirbisofficial
1142100000602,"ЧРОО СРСПСЧ ""МИР ДОБРА""",http://www.mirdobra21.ru,https://vk.com/mirdobra21
1162651074332,"АНО ДПО ""МИСО""",misokmv.ru,https://vk.com/misokmv
1090200001770,"АНО ""БАШКИРСКАЯ МИКРОКРЕДИТНАЯ КОМПАНИЯ""",centerrb.ru,https://vk.com/mk_dyurtyuli
1095200000180,"ПО АНО ""АВТОШКОЛА ""МАСТЕР-КЛАСС""",mk-52.ru,https://vk.com/mk52_avtoshkola
1136100005425,"СО АПНО ""ПРАВО НА ЗАЩИТУ""",назащиту.рф,https://vk.com/mkdshakhty
1107200001370,МКК ФОНД МИКРОФИНАНСИРОВАНИЯ,fmf72.ru,https://vk.com/mkkfmf
1157700010291,АНО ЦМП РСМ,mkp-ruy.ru,https://vk.com/mkp_ruy
1042502959289,"АНПОО ""ДВЦНО""",mlsh.ru,https://vk.com/mlshvl
1117800007599,"СПБООПМ ""МИР МОЛОДЕЖИ""",mm-spb.ru,https://vk.com/mm_spb
1027739634735,"ОЧУ ВО ""ММА""",mmamos.ru,https://vk.com/mmamos
1165800050789,"ПРОО ""ФЕДЕРАЦИЯ СМЕШАННОГО БОЕВОГО ЕДИНОБОРСТВА (ММА)""",mmapenza.ru,https://vk.com/mmapenza
1137300000530,"РФСОО ""ФЕДЕРАЦИЯ СБИ ""ММА"" УЛЬЯНОВСКОЙ ОБЛАСТИ""",mma73.ru,https://vk.com/mmatorpedo
1177700003865,"АНО ""ММСО""",educationweek.ru,https://vk.com/mmcoexpo
1160280072479,"АНО ""ЦЛИТТ""",mmc-transfer.ru,https://vk.com/mmctransfer
1096100001073,"РРМБОО ""МОЛОДЫЕ МЕДИКИ ДОНА""",mmdona.ru,https://vk.com/mmdona
1067799030860,"АНО ""МЕДИАФЕСТ""",moscowfilmfestival.ru,https://vk.com/mmkf
1027700173984,,mmom.ru,https://vk.com/mmom_ru
1126000001027,"ПОООМС ""ДЕТИ - НАШЕ БУДУЩЕЕ""",mnogodeti60.ru,https://vk.com/mnogodeti77
1095000005627,МКК МОСКОВСКИЙ ОБЛАСТНОЙ ФОНД МИКРОФИНАНСИРОВАНИЯ,mof-micro.ru,https://vk.com/mofmicro
1111300000932,МКК ФОНД ПОДДЕРЖКИ ПРЕДПРИНИМАТЕЛЬСТВА РМ,fpprm13.ru,https://vk.com/moi.biz.mordovia
1125700000172,"НО ""ФППОО""",msb-orel.ru,https://vk.com/moibiznes57
1047200387882,"АНО ""ИИЦ ""ГОЛЫШМАНОВСКИЙ ВЕСТНИК""",golvestnik.ru,https://vk.com/moiposelok
1057400012966,"ЧРМООПИ ""МОЛОДЕЖНАЯ ПАЛАТА""",молпалата.рф,https://vk.com/molpalata74
1113400001549,"ВРОО ""МОЛОДЕЖНЫЙ СОВЕТ""",http://www.molsovet34.ru,https://vk.com/molsovet_vlg
1033501072296,,monastirgor.ru,https://vk.com/monasterygoric
1147799016177,МОНОГОРОДА.РФ,frmrus.ru,https://vk.com/monogorodarf321
1027100006372,,monuspen.ru,https://vk.com/monuspen.nmsk
1117800010350,"МОО ""ДОВЕРИЕ""",vzk-life.ru,https://vk.com/moo_doverie
1027700537028,МОО ОООИ ВОС,mooovoi.org,https://vk.com/mooovoi
1145100000297,"МОО ""СОТРУДНИЧЕСТВО""",moosotrudnichestvo.ru,https://vk.com/moos51
1027739506651,"РОО ""ФЕДЕРАЦИЯ ЛЕГКОЙ АТЛЕТИКИ Г.МОСКВЫ""",www.mosathletics.ru,https://vk.com/mosathletics.federation
1087799010672,"РОО ""ФБМ""",mosbasket.ru,https://vk.com/mosbasket
1035000020934,ФСО МОСКОВСКОЙ ОБЛАСТИ,moscompass.ru,https://vk.com/moscompass
1137799019555,"НП ""ТЕЛЕРАДИОКОММУНИКАЦИЯ МОСКОВСКОЙ ГОСУДАРСТВЕННОЙ КОНСЕРВАТОРИИ ИМЕНИ П.И. ЧАЙКОВСКОГО""",mosconsv.tv,https://vk.com/mosconsvtv
1037739268270,"МОСКОВСКАЯ ТПП, МТПП",mostpp.ru,https://vk.com/moscow_tpp
1127799010195,"ЧУК ""МОСКОВСКИЙ МУЗЕЙ ДИЗАЙНА""",moscowdesignmuseum.ru,https://vk.com/moscowdesignmuseum
1057749323202,ФОНД РАЗВИТИЯ ВЕНЧУРНОГО ИНВЕСТИРОВАНИЯ ГОРОДА МОСКВЫ,mosinnov.ru,https://vk.com/moscowseedfund
1157700020961,"АНО ""МШТ""",www.taekwon-do.ru,https://vk.com/moscowtaekwondoschool
1127799015277,"АНО ВО ""МОСКОВСКИЙ ГУМАНИТАРНЫЙ УНИВЕРСИТЕТ""",www.mosgu.ru,https://vk.com/mosgu_univer
1057700018881,"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ ""ОПОРА РОССИИ""",mosopora.ru,https://vk.com/mosopora
1117799023242,"МОСКОВСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ МООО ""РСО""",mosrso.ru,https://vk.com/mosrso
1022900006250,"АРОО ""МОСТ""",arhmost.ru,https://vk.com/most_we_help_people
1137300000969,"ТОС ""МОСТОВАЯ СЛОБОДА""",http://mostovayasloboda.ru,https://vk.com/mostovayasloboda
1127799022119,"АНО ""МОСКОВСКИЙ УРБАНИСТИЧЕСКИЙ ФОРУМ""",mosurbanforum.ru,https://vk.com/mosurbanforum
1027739021628,"ЧОУВО ""МУ ИМ. С.Ю. ВИТТЕ""",muiv.ru,https://vk.com/mosvitte
1037746005571,НРМФ,nrmf.ru,https://vk.com/moto_nrmf
1035800006550,МФПО,motosura.ru,https://vk.com/motosportpenza
1037700141962,МФР,www.mfr.ru,https://vk.com/motosportrussia
1147000000069,"МИПОД ""БЕССМЕРТНЫЙ ПОЛК""",moypolk.ru,https://vk.com/moypolk
1197700001542,МОО ПОПУЛЯРИЗАЦИИ И РАЗВИТИЯ ФИГУРНОГО КАТАНИЯ «МОЗЕР ТИМ» («КОМАНДА МОЗЕР»),mozerteam.ru,https://vk.com/mozerteam
1097400002920,"АНО ""МОЛОДЕЖНАЯ ШКОЛА ПРЕДПРИНИМАТЕЛЬСТВА""",mshp74.ru,https://vk.com/mpred
1043692008414,"ВРОО ""МОЛОДОЕ ЧЕРНОЗЕМЬЕ""",molnko.ru,https://vk.com/mpvrn
1027402051050,"АНО ""РЕДАКЦИЯ ГАЗЕТЫ ""МАГНИТОГОРСКИЙ РАБОЧИЙ""",mr-info.ru,https://vk.com/mrinfo74
1037858000180,МРО «СЕВЕРО-ЗАПАД»,mronw.ru,https://vk.com/mronw
1137799003418,"МРО ""РССС""",mrsss.ru,https://vk.com/mrsss_moscow
1101300000559,"АНО ""ЭТНОПРАВО""",mrsu.ru,https://vk.com/mrsu13
1163926075125,"СОЮЗ ""КОООП""",kooop39.ru,https://vk.com/ms_kooop
1025900000356,ПЕРМСКИЙ КРАЙСОВПРОФ,permsovprof.ru,https://vk.com/ms_pksp
1037739036851,ТЕРПРОФЖЕЛ МОСЖЕЛТРАНС,terkom-rzd.ru,https://vk.com/ms_terprofzhel
1201800015075,"АНО ""ЦЗ МСБ""",savemsb.ru,https://vk.com/msbsave
1025403642527,"ФОНД ""МЕДСАНЧАСТЬ-168""",hospital168.ru,https://vk.com/msch168
1103500001021,"ВООО ""КЛУБ ИТ- ДИРЕКТОРОВ ВОЛОГОДСКОЙ ОБЛАСТИ""",cio35.ru,https://vk.com/mschenikova
1121100000670,КОМИ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ РОССИЙСКИХ СТУДЕНЧЕСКИХ ОТРЯДОВ,krorso.ru,https://vk.com/mshks2018
1107799020009,"РОО ""ФЕДЕРАЦИЯ САМОЛЕТНОГО СПОРТА Г. МОСКВЫ""",mfavs.ru,https://vk.com/mskaerobatics
1157700006188,"ОАНО ""МВШСЭН""",www.msses.ru,https://vk.com/msses_ru
1037739578821,ЦИЯК МГУ,www.choir.msu.ru,https://vk.com/msuchoir
1034300008379,"КРОО ""МТЦ""",mtc-kirov.ru,https://vk.com/mtc_kirov
1027739267710,МОСКОВСКАЯ ФЕДЕРАЦИЯ ПРОФСОЮЗОВ; МФП,mtuf.ru,https://vk.com/mtufrus
1032307172963,"АНО ДПО ""МУЦ ""КРАСНОДАРСКИЙ""",muc-krasnodar.ru,https://vk.com/muckrd
1193700000438,"ИОООПДИРДТ ""МИР ДЕТЯМ""",mirdetyam37.ru,https://vk.com/mufffinboy1
1110200003649,,muhammadsalim.ru,https://vk.com/muhammadsalim
1147799016200,"АНО ""МНК""",coinmuseum.ru,https://vk.com/museum_mnk
1176313067292,"АССОЦИАЦИЯ (СОЮЗ) ""МУЗЫКАЛЬНАЯ ПЛАНЕТА""",muzikalnayaplaneta.ru,https://vk.com/music_children_band
1037739772586,,mvoznesenie.ru,https://vk.com/mvoznesenie
1027739313557,ВОС,www.vos.org.ru,https://vk.com/my_i_vos
1217700238282,"АНО ЦЕНТР ИНФОРМАЦИОННОЙ ПОДДЕРЖКИ ДЕЯТЕЛЬНОСТИ НЕКОММЕРЧЕСКИХ ОРГАНИЗАЦИЙ ""МЯЧ""",myachmedia.ru,https://vk.com/myachmedia
1093800002724,"ФОНД ЦЕНТР ""МОЙ БИЗНЕС""",fondirk.ru,https://vk.com/mybusiness_irk
1021200774110,МКК ФОНД ПОДДЕРЖКИ ПРЕДПРИНИМАТЕЛЬСТВА РМЭ,fond12.ru,https://vk.com/mybusiness12
1023601547980,ГФПМПВО,fundsbs.ru,https://vk.com/mybussinessvrn
1097799012343,"БФ ""МОИ ДРУЗЬЯ""",my-friends.ru,https://vk.com/myfriendsfoundation
1147799002174,"ФОНД ""ПРОРЫВ""",фондпрорыв.рф,https://vk.com/myhistorywalk
1147799008170,"ФОНД ""МОЯ ИСТОРИЯ""",mhfund.ru,https://vk.com/myhistorywalk
1152700001520,ХРО РСМ,mykhabkray.ru,https://vk.com/mykhabkray
1166313151586,"АНО ""ПАТРОНАЖНАЯ СЛУЖБА ТОЛЬЯТТИ""",www.patronage-tlt.ru,https://vk.com/mypatronage
1067799022862,ФОНД СВЯТЫХ КОНСТАНТИНА И ЕЛЕНЫ,moyapobeda.ru,https://vk.com/mypobeda
1167600050683,"АНО ""ЦЕНТР РЕМЕСЕЛ ""МЫШГОРОД""",myshgorod.ru,https://vk.com/myshgorod
1102300003079,"А СРО ""ОКИ""",asroki.ru,https://vk.com/mysroki
1197800004522,БФ МЫ ТОЖЕ ТУТ,mytogetut.ru,https://vk.com/mytogetut
1047796197151,МЕЖДУНАРОДНЫЙ ЦЕНТР ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ; МЦПО,mzpo-s.ru,https://vk.com/mzpos
1127799003089,"БФ ""НА БЛАГО МИРА""",nablagomira.ru,https://vk.com/nablagomira
1167800052375,"БФ ""СВЕТЛЫЙ МИР""",наблагомира.рф,https://vk.com/nablagomira
1167700064608,ФПОМ,musicpremia.ru,https://vk.com/nacmuzpremia
1080300000208,"РООРДИ ""НАЙДАЛ""",naidal03.ru,https://vk.com/naidal03
1152900000440,МКК ФОНД ППИПГ НАО,fond83.ru,https://vk.com/naobusiness
1127799002528,"АССОЦИАЦИЯ ""НАППАН""",nappan.ru,https://vk.com/nappan
1217800033879,НАЦИОНАЛЬНАЯ АКАДЕМИЯ ПРОФЕССИОНАЛЬНЫХ СТАНДАРТОВ (НАПС),napsrf.ru,https://vk.com/napsrf/
1155800000168,"БФ ""НАРКОНЕТ""", http://narkonet58.ru,https://vk.com/narkonet58
1033302016550,"АНО ""АРР""",народы33.рф,https://vk.com/narody33
1155000005159,НАСЭО,насэо.рф,https://vk.com/naseo_russia
1047200387926,"АНО ""ИИЦ ""СЛАВА ТРУДУ""",aromashevo.online,https://vk.com/nashe_aromashevo
1157400001660,"АНО ""НАШ ЭКСПЕРТ""",nash.expert,https://vk.com/nashexpert
1107800003596,"МООСПД ""НАШИ ДЕТИ""",http://nashi-deti.spb.ru,https://vk.com/nashidetispb
1169204053370,"СРОО ""СЕВАСТОПОЛЬСКИЕ МАМЫ""",http://севмама.рф,https://vk.com/nashsevastopol
1154300000161,,наследие-вятки.рф,https://vk.com/nasledie_vyatki
1136300002310,"РОО ""МОЛОДЕЖНОЕ ИНФОРМАЦИОННОЕ АГЕНТСТВО САМАРСКОЙ ОБЛАСТИ""",profpred63.ru,https://vk.com/nasledie63
1159102111090,"БФ ""НАСЛЕДИЕ КРЫМА""",bfnk.ru,https://vk.com/naslediekryma
1125900002260,"ПРОО ""НАСМНОГО""",насмного59.рф,https://vk.com/nasmnogo59
1145200000880,"БФ ""КРЫЛЬЯ ЖИЗНИ""",http://www.wings-life.ru,https://vk.com/nastavnik1
1147799001745,"АНО ""МАРШРУТ""",natlitrf.ru,https://vk.com/natlitrf
1125200003697,"АНО ""НАВАШИНСКИЙ ЦПРП""",бизнеснавашино.рф,https://vk.com/navashino_bizneszentr
1125300000638,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""НАЙДА""",nayda53.com,https://vk.com/nayda53
1137799000096,"МОО ""ГИЛЬДИЯ МЕЖЭТНИЧЕСКОЙ ЖУРНАЛИСТИКИ""",nazaccent.ru,https://vk.com/nazaccent
1165543063146,"АНО ""СЦСА ""НАШИ ДЕТИ""",na-deti.ru,https://vk.com/ndetiomsk
1156733011874,"АНО ""ВЗГЛЯД К НЕБУ""",anonebo.ru,https://vk.com/nebofest
1047796574737,"НП ""ФЕСТИВАЛЬ ""Н Е Т""",netfest.ru,https://vk.com/netfest
1137800006904,"НП ""НБЛ""",neva-basket.ru,https://vk.com/nevabasket
1027800012382,,nevachurch.ru,https://vk.com/nevachurch
1097799004775,"АНО ""НОВЫЙ ПЕНСИОНЕР""",pencioner.ru,https://vk.com/new.pencioner
1035010215536,"НПОЧУ ""КОЛЛЕДЖ ЭКОНОМИКИ И ПРАВА""",newkep.ru,https://vk.com/newkep1993
1026600004177,,newlife.ru,https://vk.com/newlife_church
1114700002196,НФДЮС,нфдюс.рф,https://vk.com/nfdyus
1047796795672,"НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""БФ НФОР""",nfor.ru,https://vk.com/nforossii
1027700289100,НЕФТЕГАЗСТРОЙПРОФСОЮЗ РОССИИ,rogwu.ru,https://vk.com/ngsprossii
1025400000999,НГТПП,ngtpp.ru,https://vk.com/ngtpp
1055238047072,"ФОНД ПОМОЩИ ""ОБНАЖЕННЫЕ СЕРДЦА""",summerwithpurpose.ru,https://vk.com/nhfcharity
