,vk,count_members,count_posts_all,count_posts_per_month,likes_overall_all,likes_mean_all,comments_overall_all,comments_mean_all,reposts_overall_all,reposts_mean_all,views_overall_all,views_mean_all,ads_overall_all,ads_mean_all,ogrn,shortName,website,group_id,er_basic,real_readers,real_readers_percentage,er_by_views,ngo_effort,effort_paid_off
54,https://vk.com/airclub12,3453.0,1363.0,10.0,91.0,4.55,2.0,0.1,91.0,4.55,11458.0,572.9,0.0,0.0,1171215008260,"РСОО ""ФПС РМЭ""",parashut12.ru,airclub12,0.17,0.17,16.59,0.03,1373.0,0.0
55,https://vk.com/airpofficial,207.0,275.0,2.86,33.0,1.65,2.0,0.1,33.0,1.65,1804.0,90.2,0.0,0.0,1067746449462,"АССОЦИАЦИЯ ""АНРИ""",anri.org.ru,airpofficial,0.47,0.44,43.57,0.07,277.86,0.0
56,https://vk.com/airschoolru,20767.0,1877.0,6.67,749.0,37.45,27.0,1.35,749.0,37.45,104024.0,5201.2,0.0,0.0,1027700257672,"ЧУ ДПО ""ШКОЛА БОРТПРОВОДНИКОВ""",airschool.ru,airschoolru,0.25,0.25,25.05,0.02,1883.67,0.0
57,https://vk.com/aismoscow,440.0,685.0,10.0,79.0,3.95,0.0,0.0,79.0,3.95,1539.0,76.95,0.0,0.0,1167700060527,"АНО ДПО ЦПК ""АИС""",www.infosystems.ru,aismoscow,0.22,0.17,17.49,0.23,695.0,0.0
58,https://vk.com/akademiyasamara,2697.0,2217.0,2.5,48.0,2.4,1.0,0.05,48.0,2.4,3464.0,173.2,0.0,0.0,1136300002376,"ЧПОУ ""АКАДЕМИЯ БИЗНЕСА""",akademiya-biznesa.ru,akademiyasamara,0.07,0.06,6.42,0.04,2219.5,0.0
59,https://vk.com/akit_rf,251.0,361.0,10.0,346.0,17.3,0.0,0.0,346.0,17.3,4855.0,242.75,0.0,0.0,1117799013595,АКИТ РФ,akitrf.ru,akit_rf,1.14,0.97,96.71,0.18,371.0,0.0
60,https://vk.com/akmns,305.0,274.0,1.43,27.0,1.35,1.0,0.05,27.0,1.35,,0.0,0.0,0.0,1022700000839,РОО АКМНС ХАБАРОВСКОГО КРАЯ,akmns-khab.ru,akmns,0.01,0.0,0.0,0.0,275.43,0.0
61,https://vk.com/akozij111,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1117799005334,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СЕМЕЙНЫЙ ОЧАГ""",sofond.ru,akozij111,,,,0.0,19.29,
62,https://vk.com/akrobatika71,,2111.0,10.0,713.0,35.65,27.0,1.35,713.0,35.65,39184.0,1959.2,0.0,0.0,1157154034509,"РОО ""ФСАТО""",vsportefsa.ru,akrobatika71,,,,0.04,2121.0,
63,https://vk.com/aksyukru/,15.0,57.0,2.86,17.0,0.85,0.0,0.0,17.0,0.85,722.0,36.1,0.0,0.0,1166100051006,"АБ ""СТЕПАНОВ И АКСЮК""",aksyuk.ru,aksyukru,2.71,2.41,240.67,0.13,59.86,0.05
64,https://vk.com/aktivvolna,1090.0,618.0,4.0,161.0,8.05,11.0,0.55,161.0,8.05,,0.0,0.0,0.0,1147400000330,ТПП МГО,больше-жизни.рф,aktivvolna,0.02,0.0,0.0,0.0,622.0,0.0
65,https://vk.com/albacademy,1139.0,213.0,1.82,26.0,1.3,0.0,0.0,26.0,1.3,,0.0,0.0,0.0,1067799025865,"АНО ДО ""АЛБ""",www.albacademy.ru,albacademy,0.0,0.0,0.0,0.0,214.82,0.0
66,https://vk.com/albertina39,363.0,455.0,2.5,292.0,14.6,10.0,0.5,292.0,14.6,19678.0,983.9,0.0,0.0,1093900001161,"ЧДОУ ""МАЛЕНЬКАЯ СТРАНА""",albertina-edu.ru,albertina39,2.8,2.71,271.05,0.03,457.5,0.01
67,https://vk.com/albion_89,154.0,92.0,1.82,13.0,0.65,2.0,0.1,13.0,0.65,2359.0,117.95,0.0,0.0,1128900000019,"РОО ЦИИЯ ""АЛЬБИОН"" ЯНАО",albion89.ru,albion_89,0.79,0.77,76.59,0.03,93.82,0.01
68,https://vk.com/albusss,484.0,1177.0,6.67,117.0,5.85,4.0,0.2,117.0,5.85,1903.0,95.15,0.0,0.0,1021500001380,,albuss.ru,albusss,0.23,0.2,19.66,0.2,1183.67,0.0
69,https://vk.com/aldan_mini_football,866.0,4458.0,10.0,366.0,18.3,4.0,0.2,366.0,18.3,7899.0,394.95,0.0,0.0,1161400051867,"ОО ""АССОЦИАЦИЯ ФУТБОЛА И ХОККЕЯ В АЛДАНСКОМ Р-НЕ РС (Я)""",афх-алдан.рф,aldan_mini_football,0.51,0.46,45.61,0.12,4468.0,0.0
70,https://vk.com/aleksmedrzd,172.0,541.0,10.0,47.0,2.35,0.0,0.0,47.0,2.35,2006.0,100.3,0.0,0.0,1043303203217,ЧУЗ «РЖД-МЕДИЦИНА» Г. АЛЕКСАНДРОВ»,aleksmedrzd.ru,aleksmedrzd,0.67,0.58,58.31,0.15,551.0,0.0
71,https://vk.com/aleshafond,,6997.0,20.0,18961.0,948.05,417.0,20.85,18961.0,948.05,268315.0,13415.75,0.0,0.0,1097800002398,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""АЛЁША""",aleshafond.ru,aleshafond,,,,0.14,7017.0,
72,https://vk.com/alh2017,1187.0,769.0,10.0,351.0,17.55,16.0,0.8,351.0,17.55,,0.0,0.0,0.0,1127799017939,,алх.рф,alh2017,0.04,0.0,0.0,0.0,779.0,0.0
73,https://vk.com/alice050495,,5861.0,5.0,1433.0,71.65,0.0,0.0,1433.0,71.65,52108.0,2605.4,,0.0,1205200029209,"АНО ""ЦПСП ""МЕНЯЮЩИЕ МИР""",changingtheworld.ru,alice050495,,,,0.06,5866.0,
74,https://vk.com/alisafond,148.0,81.0,6.67,171.0,8.55,17.0,0.85,171.0,8.55,5792.0,289.6,0.0,0.0,1205200040429,"ФОНД ""АЛИСА""",fondalisa.ru,alisafond,2.12,1.96,195.68,0.09,87.67,0.02
75,https://vk.com/alleyasportslava,2459.0,2469.0,2.22,159.0,7.95,2.0,0.1,159.0,7.95,4349.0,217.45,0.0,0.0,1147800010071,"РОО ""ЦЕНТР СОДЕЙСТВИЯ СОЦИАЛЬНО-КУЛЬТУРНОМУ, ТВОРЧЕСКОМУ И СПОРТИВНО-ОЗДОРОВИТЕЛЬНОМУ РАЗВИТИЮ ""НЕСТОР""",любимыйтренер.рф,alleyasportslava,0.1,0.09,8.84,0.08,2471.22,0.0
76,https://vk.com/almetweb,94.0,49.0,4.0,27.0,1.35,0.0,0.0,27.0,1.35,,0.0,0.0,0.0,1021600002852,АЛЬМЕТЬЕВСКАЯ ТЕРРИТОРИАЛЬНАЯ ОРГАНИЗАЦИЯ РАБОТНИКОВ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ОБЩЕРОССИЙСКОГО ПРОФСОЮЗА ОБРАЗОВАНИЯ,edunion-almet.ru,almetweb,0.07,0.0,0.0,0.0,53.0,0.0
77,https://vk.com/alparicharity,,2410.0,10.0,1294.0,64.7,111.0,5.55,1294.0,64.7,26105.0,1305.25,0.0,0.0,1051622166860,"БФ ""АЛЬПАРИ""",alpari-charity.ru,alparicharity,,,,0.11,2420.0,
78,https://vk.com/alpstroy51,183.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1095100000050,"АССОЦИАЦИЯ СП ""СОЗИДАТЕЛИ""",сро-51.рф,alpstroy51,0.0,0.0,0.0,0.0,0.0,0.0
79,https://vk.com/alrf.region69,546.0,1111.0,5.0,323.0,16.15,0.0,0.0,323.0,16.15,10546.0,527.3,0.0,0.0,1096900002088,ТВЕРСКОЕ РО АЮР,tro-alrf.ru,alrf.region69,1.03,0.97,96.58,0.07,1116.0,0.0
80,https://vk.com/alrf73,390.0,4160.0,10.0,118.0,5.9,0.0,0.0,118.0,5.9,2740.0,137.0,0.0,0.0,1087300000798,,право73.рф,alrf73,0.41,0.35,35.13,0.16,4170.0,0.0
81,https://vk.com/alrfkuban,514.0,1131.0,10.0,121.0,6.05,1.0,0.05,121.0,6.05,2498.0,124.9,0.0,0.0,1082300000530,КРАСНОДАРСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ АССОЦИАЦИИ ЮРИСТОВ РОССИИ,www.alrfkuban.ru,alrfkuban,0.29,0.24,24.3,0.18,1141.0,0.0
82,https://vk.com/alta.soft,1850.0,2601.0,6.67,115.0,5.75,0.0,0.0,115.0,5.75,10836.0,541.8,0.0,0.0,1037739455357,"АНО ""ЦДПО АЛЬТА-ФОРУМ""",www.alta.ru,alta.soft,0.3,0.29,29.29,0.03,2607.67,0.0
83,https://vk.com/altayrgo,716.0,570.0,4.0,283.0,14.15,7.0,0.35,283.0,14.15,8161.0,408.05,0.0,0.0,1132225902071,"АКО ВОО ""РГО""",http://rgo-altay.ru,altayrgo,0.62,0.57,56.99,0.08,574.0,0.0
84,https://vk.com/altfond22,1187.0,2317.0,10.0,205.0,10.25,2.0,0.1,205.0,10.25,8241.0,412.05,0.0,0.0,1072202003994,"НО ""АЛТАЙСКИЙ ФОНД МСП""",altfond.ru,altfond22,0.37,0.35,34.71,0.07,2327.0,0.0
85,https://vk.com/altigz,906.0,1029.0,6.67,73.0,3.65,0.0,0.0,73.0,3.65,2562.0,128.1,0.0,0.0,1112202000294,"АНО ДПО ""АЛТАЙСКИЙ ИНСТИТУТ ГОСЗАКУПОК""",altigz.ru,altigz,0.16,0.14,14.14,0.11,1035.67,0.0
86,https://vk.com/alumnispbu,10134.0,3339.0,6.67,259.0,12.95,6.0,0.3,259.0,12.95,26775.0,1338.75,0.0,0.0,1147800005946,АВ СПБГУ,alumnispbu.ru,alumnispbu,0.14,0.13,13.21,0.02,3345.67,0.0
87,https://vk.com/ambdoc,4031.0,693.0,10.0,447.0,22.35,12.0,0.6,447.0,22.35,40684.0,2034.2,0.0,0.0,1167700052838,"РОО ""АМБУЛАТОРНЫЙ ВРАЧ""",ambulatory-doctor.ru,ambdoc,0.52,0.5,50.46,0.03,703.0,0.0
88,https://vk.com/amcult,873.0,771.0,6.67,109.0,5.45,4.0,0.2,109.0,5.45,3311.0,165.55,0.0,0.0,1037716014511,"НП ""ПРОФЕССИОНАЛЬНОЕ СООБЩЕСТВО МК""",amcult.ru,amcult,0.21,0.19,18.96,0.11,777.67,0.0
89,https://vk.com/amfr_official,98260.0,30676.0,10.0,4190.0,209.5,78.0,3.9,4190.0,209.5,612949.0,30647.45,0.0,0.0,1037739769870,"ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""АМФР""",amfr.ru,amfr_official,0.32,0.31,31.19,0.01,30686.0,0.0
90,https://vk.com/amma_kirov,1729.0,585.0,6.67,296.0,14.8,2.0,0.1,296.0,14.8,24235.0,1211.75,0.0,0.0,1194350003231,"АНО СК ""АММА""",ammakirov.ru,amma_kirov,0.72,0.7,70.08,0.03,591.67,0.0
91,https://vk.com/amolodost,35.0,29.0,10.0,7.0,0.35,2.0,0.1,7.0,0.35,,0.0,0.0,0.0,1177800000950,"ФРРКИ ""АРТ-МОЛОДОСТЬ""",art-molodost.ru,amolodost,0.31,0.0,0.0,0.0,39.0,0.01
92,https://vk.com/amtec_fund,2273.0,1497.0,4.0,18.0,0.9,1.0,0.05,18.0,0.9,4401.0,220.05,0.0,0.0,1111600000390,"""ФОНД ПОДДЕРЖКИ МОЛОДЫХ УЧЁНЫХ-МЕДИКОВ""",amtec-fund.ru,amtec_fund,0.1,0.1,9.68,0.03,1501.0,0.0
93,https://vk.com/amtur28,409.0,3244.0,4.0,152.0,7.6,3.0,0.15,152.0,7.6,4660.0,233.0,0.0,0.0,1122800000531,"НП ""ТУРИСТЫ АМУРА""",http://turamur28.ru,amtur28,0.62,0.57,56.97,0.08,3248.0,0.0
94,https://vk.com/amur_kprf,361.0,1980.0,10.0,34.0,1.7,1.0,0.05,34.0,1.7,734.0,36.7,0.0,0.0,1022800000904,АООПП КПРФ,kprfamur.ru,amur_kprf,0.14,0.1,10.17,0.37,1990.0,0.0
95,https://vk.com/amurexpedition,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1162800000340,АМУРСКОЕ ОБЛАСТНОЕ ОТДЕЛЕНИЕ РУССКОГО ГЕОГРАФИЧЕСКОГО ОБЩЕСТВА,amurexpedition.ru,amurexpedition,0.0,0.0,0.0,0.0,0.0,0.0
96,https://vk.com/amwayforfuture,2228.0,737.0,5.0,847.0,42.35,28.0,1.4,847.0,42.35,15982.0,799.1,0.0,0.0,1137799015750,"БФ ""В ОТВЕТЕ ЗА БУДУЩЕЕ""",в-ответе-за-будущее.рф,amwayforfuture,0.4,0.36,35.87,0.11,742.0,0.0
97,https://vk.com/andjievskogo,25.0,3.0,3.0,2.0,0.67,0.0,0.0,2.0,0.67,338.0,112.67,0.0,0.0,1022601225888,"ЛПУ ""САНАТОРИЙ ИМЕНИ АНДЖИЕВСКОГО""",sanand.ru,andjievskogo,4.68,4.51,450.68,0.04,6.0,0.78
98,https://vk.com/angelautoclub,1521.0,979.0,2.22,82.0,4.1,2.0,0.1,82.0,4.1,5228.0,261.4,0.0,0.0,1027739803574,"РОО АВТОВЛАДЕЛЬЦЕВ ""КЛУБ ""АНГЕЛ""",angelclub.ru,angelautoclub,0.18,0.17,17.19,0.04,981.22,0.0
99,https://vk.com/angiolsurgery,10267.0,3720.0,6.67,2561.0,128.05,14.0,0.7,2561.0,128.05,231526.0,11576.3,0.0,0.0,1037739534414,РОССИЙСКОЕ ОБЩЕСТВО АНГИОЛОГОВ И СОСУДИСТЫХ ХИРУРГОВ,www.angiolsurgery.org,angiolsurgery,1.15,1.13,112.75,0.02,3726.67,0.0
100,https://vk.com/animals_pk,4750.0,56725.0,20.0,259.0,12.95,8.0,0.4,259.0,12.95,4096.0,204.8,0.0,0.0,1164101056239,"КРОО ""ОБЩЕСТВО ПОМОЩИ ЖИВОТНЫМ ДОБРОЕ СЕРДЦЕ""",donate.kamzoo.ru,animals_pk,0.05,0.04,4.31,0.23,56745.0,0.0
101,https://vk.com/ano_do_sevnot,1098.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,131.0,0.0,0.0,1199204001347,"АНО ДО ""СЕВАСТОПОЛЬСКИЕ НОВЫЕ ОБРАЗОВАТЕЛЬНЫЕ ТЕХНОЛОГИИ""",sevnot.ru,ano_do_sevnot,0.12,0.12,11.93,0.01,2.0,0.06
102,https://vk.com/ano_dpo,122.0,440.0,5.0,22.0,1.1,0.0,0.0,22.0,1.1,,0.0,0.0,0.0,1095000004868,"АНО ДПО ""АВТОМОБИЛЬНЫЙ УЧЕБНЫЙ ЦЕНТР""",автошкола-на-станции.рф,ano_dpo,0.06,0.0,0.0,0.0,445.0,0.0
103,https://vk.com/ano_ecology_orel,14.0,77.0,5.0,11.0,0.55,0.0,0.0,11.0,0.55,745.0,37.25,0.0,0.0,1115700000844,"АНО ДПО ""УЦПК ""ЭКОЛОГИЯ""",uchecologia-orel.ru,ano_ecology_orel,3.1,2.66,266.07,0.16,82.0,0.04
104,https://vk.com/ano_nest_m,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1177700021641,"АНО ""НЭСТ М""",www.nest-m.ru,ano_nest_m,,,,0.0,19.29,
105,https://vk.com/ano_omega,49.0,26.0,6.67,147.0,7.35,5.0,0.25,147.0,7.35,4631.0,231.55,0.0,0.0,1201800003998,"АНО ""ЦЕНТР ИНТЕЛЛЕКТУАЛЬНОГО РАЗВИТИЯ ""ОМЕГА""", http://омега18.рф,ano_omega,5.17,4.73,472.55,0.09,32.67,0.16
106,https://vk.com/ano_propotok,110.0,116.0,5.0,17.0,0.85,0.0,0.0,17.0,0.85,350.0,17.5,0.0,0.0,1201900000268,"АНО ""ПРОПОТОК""", http://ano-propotok.ru,ano_propotok,0.22,0.16,15.91,0.38,121.0,0.0
107,https://vk.com/ano_riot,391.0,1326.0,3.33,40.0,2.0,0.0,0.0,40.0,2.0,1679.0,83.95,0.0,0.0,1107400001686,"АНО ДПО ""РИОТ""",standart-truda.ru,ano_riot,0.23,0.21,21.47,0.09,1329.33,0.0
108,https://vk.com/ano_universum,341.0,257.0,2.5,80.0,4.0,0.0,0.0,80.0,4.0,4913.0,245.65,0.0,0.0,1151832010648,"АНО ЦЕНТР НИОКР ""УНИВЕРСУМ""",gramotei18.ru,ano_universum,0.75,0.72,72.04,0.04,259.5,0.0
109,https://vk.com/ano_verba,178.0,352.0,5.0,78.0,3.9,6.0,0.3,78.0,3.9,1220.0,61.0,0.0,0.0,1175800000892,"АНО ""ВЕРБА""",верба-пенза.рф,ano_verba,0.42,0.34,34.27,0.21,357.0,0.0
110,https://vk.com/ano_vostokzapad,703.0,721.0,2.0,16.0,0.8,2.0,0.1,16.0,0.8,8937.0,446.85,0.0,0.0,1137800005100,"АНО ДПО ЦЕНТР ОБРАЗОВАНИЯ ""ВОСТОК-ЗАПАД""",spb-vz.ru,ano_vostokzapad,0.64,0.64,63.56,0.01,723.0,0.0
111,https://vk.com/ano.avangard,1172.0,114.0,4.0,212.0,10.6,0.0,0.0,212.0,10.6,18899.0,944.95,0.0,0.0,1204200012939,"АНО ПОДДЕРЖКИ И РАЗВИТИЯ ПЕДАГОГИЧЕСКИХ ИНИЦИАТИВ ""АВАНГАРД""",avangard-ano.ru,ano.avangard,0.83,0.81,80.63,0.03,118.0,0.01
112,https://vk.com/ano.zabota.sosnogorsk,310.0,844.0,5.0,339.0,16.95,28.0,1.4,339.0,16.95,7246.0,362.3,0.0,0.0,1171101005778,"АНО ЦСОН ""ЗАБОТА""",anozabota.ru,ano.zabota.sosnogorsk,1.3,1.17,116.87,0.11,849.0,0.0
