ogrn,name,website,name_egrul,fullName,address,registration_date,inn,reg_region,okato_code,okato_name,okved,okved_code,okopf,okopf_code
1157700011501,"Благотворительный фонд помощи детям, рожденным на раннем сроке ""Подари солнечный свет""",sunlightfond.ru,"ПОДАРИ СОЛНЕЧНЫЙ СВЕТ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ, РОЖДЕННЫМ НА РАННЕМ СРОКЕ ""ПОДАРИ СОЛНЕЧНЫЙ СВЕТ""","105005, г. Москва, набережная Академика Туполева, д. 15 пом. XXV ком. 12",23.07.2015,7709463957,Москва,45286555000,"Москва, Центральный, Басманный","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1104000000433,"Благотворительный фонд ""Волонтеры-детям""",center-detyam.ru,"ВОЛОНТЕРЫ-ДЕТЯМ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ВОЛОНТЕРЫ-ДЕТЯМ""","248023, Калужская обл., г. Калуга, ул. Маршала Жукова, д. 30А пом. 69",26.05.2010,4027099467,Калужская область,29401000000,"Калужская область, Калуга","Деятельность по предоставлению прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению",64.9,Благотворительные фонды,70401
1021401050846,"Международный детский фонд ""Дети Саха-Азия""",sakhaasia.ru,"ДЕТИ САХА-АЗИЯ, МДФ","МЕЖДУНАРОДНЫЙ ДЕТСКИЙ ФОНД ""ДЕТИ САХА-АЗИЯ""","677000, Саха /Якутия/ Респ, г.о. город Якутск, г Якутск, ул Ломоносова, д. 31/1, этаж 5, помещ. 1",22.11.1993,1435005038,Саха (Республика) (Якутия),98401000000,"Республика Саха (Якутия), Якутск","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Фонды,70400
1027401865193,Благотворительный фонд культурных инициатив Олега Митяева,www.fondmityaev.ru,"ОЛЕГА МИТЯЕВА, ФОНД",БЛАГОТВОРИТЕЛЬНЫЙ ФОНД КУЛЬТУРНЫХ ИНИЦИАТИВ ОЛЕГА МИТЯЕВА,"454090, Челябинская обл., г. Челябинск, ул. Маркса, д. 48",22.11.2000,7438015028,Челябинская область,75401386000,"Челябинская область, Челябинск, Центральный","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1117799007963,"Благотворительный фонд помощи детям с тяжелыми заболеваниями ""Помоги ребенку.ру""",www.fondpr.ru,"ПОМОГИ РЕБЕНКУ.РУ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ С ТЯЖЕЛЫМИ ЗАБОЛЕВАНИЯМИ ""ПОМОГИ РЕБЕНКУ.РУ""","105082, г. Москва, ул. Большая Почтовая, д. 55/59 стр. 1 этаж 4 ком. 406-1",05.05.2011,7701167177,Москва,45286555000,"Москва, Центральный, Басманный","Деятельность по предоставлению прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению",64.9,Благотворительные фонды,70401
1085000003175,"Благотворительный фонд ""Цвет жизни""",zvet-zhizni.ru,"ЦВЕТ ЖИЗНИ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ЦВЕТ ЖИЗНИ""","123181, г. Москва, вн.тер.г. муниципальный округ Строгино, ул Исаковского, д. 2, к. 2, этаж 1, помещ. II/КОМНАТА 1",12.05.2008,5003081470,Москва,45283577000,"Москва, Северо-Западный, Строгино","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1095000002756,"Благотворительный фонд помощи людям с нарушениями развития ""Жизненный путь""",liferoute.org,"ЖИЗНЕННЫЙ ПУТЬ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ЛЮДЯМ С НАРУШЕНИЯМИ РАЗВИТИЯ ""ЖИЗНЕННЫЙ ПУТЬ""","101000, г. Москва, вн.тер.г. муниципальный округ Басманный, ул Машкова, д. 5, стр. 1, этаж 1, помещ./ком. III/1-8",25.05.2009,5024104294,Москва,45286555000,"Москва, Центральный, Басманный","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1197700004886,"Благотворительный фонд ""Дари надежду""",darinadezhdu.org,"ДАРИ НАДЕЖДУ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ДАРИ НАДЕЖДУ""","125047, г. Москва, ул. Гашека, д. 12 стр. 1",28.03.2019,9710074420,Москва,45286575000,"Москва, Центральный, Пресненский","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1132300005672,"Благотворительный фонд помощи детям ""Край добра""",kraydobra.ru,"КРАЙ ДОБРА, БФПД","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ ""КРАЙ ДОБРА""","350000, Краснодарский кр., г. Краснодар, ул. Красная, д. 42",11.12.2013,2310981082,Краснодарский край,03401369000,"Краснодарский край, Краснодар, Центральный","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1124000001476,"Межрегиональная благотворительная общественная организация в помощь детям в трудной жизненной ситуации ""Новый день""",www.novden.ru,"НОВЫЙ ДЕНЬ, МБОО","МЕЖРЕГИОНАЛЬНАЯ БЛАГОТВОРИТЕЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ В ПОМОЩЬ ДЕТЯМ В ТРУДНОЙ ЖИЗНЕННОЙ СИТУАЦИИ ""НОВЫЙ ДЕНЬ""","248000, Калужская обл., г. Калуга, пер. Чичерина, д. 28 кв. 9",05.09.2012,4029994144,Калужская область,29401000000,"Калужская область, Калуга","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Общественные организации,20200
1141900000439,"Благотворительный фонд социальной поддержки населения ""Кристалл""",fondkristall.ru,"КРИСТАЛЛ, БФ СПН","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД СОЦИАЛЬНОЙ ПОДДЕРЖКИ НАСЕЛЕНИЯ ""КРИСТАЛЛ""","655012, Хакасия респ., г. Абакан, ул. Пушкина, д. 36 пом. 37Н",10.10.2014,1910999153,Хакасия (Республика),95401000000,"Республика Хакасия, Абакан","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1197700005733,"Благотворительный фонд ""Дом слепоглухих""",www.domsg.ru,"ДОМ СЛЕПОГЛУХИХ, БФ",БЛАГОТВОРИТЕЛЬНЫЙ ФОНД «ДОМ СЛЕПОГЛУХИХ»,"108840, г. Москва, г. Троицк, проспект Октябрьский, д. 19 кв. 58",16.04.2019,7751161170,Москва,45298578001,"Москва, Троицкий, Троицк, г Троицк","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1135800001336,"Пензенский региональный благотворительный фонд ""Рука помощи бездомным животным""",pitomec58.com,"РУКА ПОМОЩИ БЕЗДОМНЫМ ЖИВОТНЫМ, ФОНД","ПЕНЗЕНСКИЙ РЕГИОНАЛЬНЫЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""РУКА ПОМОЩИ БЕЗДОМНЫМ ЖИВОТНЫМ""","440034, Пензенская обл, г.о. город Пенза, г Пенза, ул Краснова, д. 40, кв. 375",18.11.2013,5836900726,Пензенская область,56401377000,"Пензенская область, Пенза, Первомайский","Деятельность вспомогательная прочая в сфере финансовых услуг, кроме страхования и пенсионного обеспечения",66.19,Благотворительные фонды,70401
1164027056533,"Благотворительный фонд помощи животным ""Вторая жизнь""",2lifepets.ru,"ВТОРАЯ ЖИЗНЬ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ЖИВОТНЫМ ""ВТОРАЯ ЖИЗНЬ""","249018, Калужская обл., Боровский район, д. Петрово",20.05.2016,4003037408,Калужская область,29206000070,"Калужская область, Боровский район, д Петрово","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Благотворительные фонды,70401
1107799036740,"Международный благотворительный фонд помощи животным ""Дарящие надежду""",www.ghope.ru,"ДАРЯЩИЕ НАДЕЖДУ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД","МЕЖДУНАРОДНЫЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ЖИВОТНЫМ ""ДАРЯЩИЕ НАДЕЖДУ""","125464, г. Москва, ул. Митинская, д. 12 офис XI",30.12.2010,7733185267,Москва,45283559000,"Москва, Северо-Западный, Митино","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Благотворительные фонды,70401
1027810307843,"Благотворительный фонд ""Спасение""",bfspas.org,"СПАСЕНИЕ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СПАСЕНИЕ""","190020, г. Санкт-Петербург, проспект Нарвский, д. 22 литера А",26.01.2001,7826738010,Санкт-Петербург,40262000000,"Санкт-Петербург, Адмиралтейский","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Благотворительные фонды,70401
1087800004434,"Автономная некоммерческая организация социально-культурных услуг ""Упсала-цирк""",upsalacircus.ru,"УПСАЛА-ЦИРК, АНО","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ СОЦИАЛЬНО-КУЛЬТУРНЫХ УСЛУГ ""УПСАЛА-ЦИРК""","195027, г. Санкт-Петербург, набережная Свердловская, д. 44 литера Ю пом. 101",23.06.2008,7811154195,Санкт-Петербург,40273000000,"Санкт-Петербург, Калининский","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Автономные некоммерческие организации,71400
1055002308778,"Благотворительный фонд помощи детям-сиротам и многодетным семьям им. Ю.А. Гарнаева ""Русская береза""",rusbereza.ru,"РУССКАЯ БЕРЕЗА, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ-СИРОТАМ И МНОГОДЕТНЫМ СЕМЬЯМ ИМ. Ю.А. ГАРНАЕВА ""РУССКАЯ БЕРЕЗА""","140188, Московская обл., г. Жуковский, ул. Лацкова, д. 6 кв. 154",15.06.2005,5013050706,Московская область,46425000000,"Московская область, Жуковский","Деятельность по предоставлению прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению",64.9,Благотворительные фонды,70401
1027802498866,"Санкт-петербургский благотворительный фонд ""Центр реабилитации ребенка""",child-rehab.org,"ЦЕНТР РЕАБИЛИТАЦИИ РЕБЕНКА, СПБФ","САНКТ-ПЕТЕРБУРГСКИЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ЦЕНТР РЕАБИЛИТАЦИИ РЕБЕНКА""","196084, г. Санкт-Петербург, ул. Глеба Успенского, д. 7 литера БД",15.07.1998,7804078271,Санкт-Петербург,40284000000,"Санкт-Петербург, Московский","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1198600000664,"Некоммерческая организация благотворительный фонд ""Траектория надежды""",tnfond.ru,"ТРАЕКТОРИЯ НАДЕЖДЫ, НКО БФ",НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД «ТРАЕКТОРИЯ НАДЕЖДЫ»,"628403, Ханты-Мансийский Автономный Округ - Югра, г. Сургут, ул. Университетская, д. 11 офис 3.2",06.05.2019,8602291908,Тюменская область,71136000000,"Тюменская область, Сургут","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Фонды,70400
1124300000549,"Благотворительный фонд ""Это чудо""",itchudo.ru,"ЭТО ЧУДО, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ЭТО ЧУДО""","610017, Кировская обл., г. Киров, проспект Октябрьский, д. 104",12.04.2012,4345980830,Кировская область,33401361000,"Кировская область, Киров, Ленинский","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Благотворительные фонды,70401
1187700009090,"Автономная некоммерческая организация помощи детям ""Благотворительная организация""",req.php,"БО ЖУРАВЛИК, АНО","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ПОМОЩИ ДЕТЯМ ""БЛАГОТВОРИТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""ЖУРАВЛИК""","111123, г. Москва, шоссе Энтузиастов, д. 56 стр. 26 офис 213",23.05.2018,7720428522,Москва,45263583000,"Москва, Восточный, Перово","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Автономные некоммерческие организации,71400
1187700009090,"Автономная некоммерческая организация помощи детям ""Благотворительная организация""",zhuravlik.org,"БО ЖУРАВЛИК, АНО","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ПОМОЩИ ДЕТЯМ ""БЛАГОТВОРИТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""ЖУРАВЛИК""","111123, г. Москва, шоссе Энтузиастов, д. 56 стр. 26 офис 213",23.05.2018,7720428522,Москва,45263583000,"Москва, Восточный, Перово","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Автономные некоммерческие организации,71400
1054205063813,"Некоммерческая организация ""Кузбасский благотворительный фонд """,main.html,"ДЕТСКОЕ СЕРДЦЕ, КУЗБАССКИЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""КУЗБАССКИЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ДЕТСКОЕ СЕРДЦЕ""","650002, Кемеровская область - Кузбасс, г. Кемерово, бульвар Сосновый, д. 6",29.03.2005,4205082668,Кемеровская область,32401367000,"Кемеровская область - Кузбасс, Кемерово, Рудничный","Деятельность по предоставлению прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению",64.9,Благотворительные фонды,70401
1054205063813,"Некоммерческая организация ""Кузбасский благотворительный фонд """,baby.kemcardio.ru,"ДЕТСКОЕ СЕРДЦЕ, КУЗБАССКИЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""КУЗБАССКИЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ДЕТСКОЕ СЕРДЦЕ""","650002, Кемеровская область - Кузбасс, г. Кемерово, бульвар Сосновый, д. 6",29.03.2005,4205082668,Кемеровская область,32401367000,"Кемеровская область - Кузбасс, Кемерово, Рудничный","Деятельность по предоставлению прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению",64.9,Благотворительные фонды,70401
1156600001656,"Автономная некоммерческая организация социальной поддержки семьям, детям и гражданам, находящимся в трудной жизненной ситуации ""Семья детям""",family2children.ru,"СЕМЬЯ ДЕТЯМ, АНО","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ СОЦИАЛЬНОЙ ПОДДЕРЖКИ СЕМЬЯМ, ДЕТЯМ И ГРАЖДАНАМ, НАХОДЯЩИМСЯ В ТРУДНОЙ ЖИЗНЕННОЙ СИТУАЦИИ ""СЕМЬЯ ДЕТЯМ""","620026, Свердловская обл., г. Екатеринбург, ул. Белинского стр. 83 офис 1412",27.05.2009,6685094008,Свердловская область,65401380000,"Свердловская область, Екатеринбург, Октябрьский","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Автономные некоммерческие организации,71400
1156100002090,"Благотворительный фонд поддержки создания народного военно-исторического музейного комплекса ""Самбекские высоты""",sambek-museum.ru,"САМБЕКСКИЕ ВЫСОТЫ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОДДЕРЖКИ СОЗДАНИЯ НАРОДНОГО ВОЕННО-ИСТОРИЧЕСКОГО МУЗЕЙНОГО КОМПЛЕКСА ""САМБЕКСКИЕ ВЫСОТЫ""","347900, Ростовская обл, г.о. город Таганрог, г Таганрог, ул Розы Люксембург, д. 77, кв. 4",26.08.2015,6154140320,Ростовская область,60437000000,"Ростовская область, Таганрог","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1187800007757,"Благотворительный фонд помощи детям в трудной жизненной ситуации ""Первые шаги""",fsf.spb.ru,"ПЕРВЫЕ ШАГИ, ФОНД","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ В ТРУДНОЙ ЖИЗНЕННОЙ СИТУАЦИИ ""ПЕРВЫЕ ШАГИ""","196066, г. Санкт-Петербург, вн.тер.г. муниципальный округ Пулковский меридиан, пр-кт Московский, д. 183-185, литера А, помещ. 777-Н ОФИС 4",25.12.2018,7810746400,Санкт-Петербург,40284000000,"Санкт-Петербург, Московский","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1067746236326,Благотворительный фонд развития театрального искусства,www.fomenki.ru,"РАЗВИТИЯ ТЕАТРАЛЬНОГО ИСКУССТВА, ФОНД",БЛАГОТВОРИТЕЛЬНЫЙ ФОНД РАЗВИТИЯ ТЕАТРАЛЬНОГО ИСКУССТВА,"121170, г. Москва, проспект Кутузовский, д. 36 стр. 2 пом. 1 (Бизнес-парк «Завод Казакова строение 2»)",06.02.2006,7730535869,Москва,45268554000,"Москва, Западный, Дорогомилово","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Благотворительные фонды,70401
1112400001471,"Благотворительный фонд ""Добро24.ру""",dobro24.ru,"ДОБРО24.РУ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ДОБРО24.РУ""","660123, Красноярский кр., г. Красноярск, ул. Юности, д. 39 кв. 40",22.06.2011,2462195051,Красноярский край,04401368000,"Красноярский край, Красноярск, Ленинский","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Благотворительные фонды,70401
1064401015293,Некоммерческая организация благотворительный фонд Марины Гутерман,marinafond.ru,"МАРИНЫ ГУТЕРМАН, ФОНД",НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД МАРИНЫ ГУТЕРМАН,"156001, Костромская обл., г. Кострома, ул. Городская, д. 1-А",20.03.2006,4401062178,Костромская область,34401000000,"Костромская область, Кострома",Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,88.10,Благотворительные фонды,70401
1167700058954,"Благотворительный фонд поддержки семьи, материнства и детства ""Женщины за жизнь""",womenprolife.ru,"ЖЕНЩИНЫ ЗА ЖИЗНЬ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОДДЕРЖКИ СЕМЬИ, МАТЕРИНСТВА И ДЕТСТВА ""ЖЕНЩИНЫ ЗА ЖИЗНЬ""","115184, г. Москва, набережная Озерковская, д. 22/24 стр. 2 офис 27/2",14.06.2016,7714392719,Москва,45286560000,"Москва, Центральный, Замоскворечье","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Благотворительные фонды,70401
1037828047003,"Благотворительный фонд ""Детский и взрослый хоспис""",хоспис.дети,"БУМАЖНАЯ ПТИЦА, ФОНД","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ДЕТСКИЙ И ВЗРОСЛЫЙ ХОСПИС ""БУМАЖНАЯ ПТИЦА""","191186, г. Санкт-Петербург, ул. Казанская, д. 7А литера А пом. 5А офис 5А",28.04.2003,7813184766,Санкт-Петербург,40298000000,"Санкт-Петербург, Центральный","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1042401496565,"Благотворительный фонд ""69 Параллель""",bf69.ru,"69 ПАРАЛЛЕЛЬ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""69 ПАРАЛЛЕЛЬ""","663302, Красноярский кр., г. Норильск, ул. Комсомольская, д. 36 пом. 218Е",18.05.2004,2457056084,Красноярский край,04429367000,"Красноярский край, Норильск, Центральный",Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,88.10,Благотворительные фонды,70401
1137800002152,"Унитарная некоммерческая организация ""Благотворительный фонд ""Место под солнцем""",deti-sun.ru,"МЕСТО ПОД СОЛНЦЕМ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД","УНИТАРНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""МЕСТО ПОД СОЛНЦЕМ""","188643, Ленинградская обл, м.р-н Всеволожский, г.п. Всеволожское, г Всеволожск, ул Шишканя, д. 4, помещ. 111",05.03.2013,7801351099,Ленинградская область,41212501000,"Ленинградская область, Всеволожский район, Всеволожск","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Благотворительные фонды,70401
1163850059108,"Благотворительный фонд ""Подари планете жизнь""",www.ppjizn.ru,БФ ППЖ,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ПОДАРИ ПЛАНЕТЕ ЖИЗНЬ""","664074, Иркутская обл., г. Иркутск, ул. Ивана Франко, д. 20 кв. 15",02.03.2016,3812118844,Иркутская область,25401380000,"Иркутская область, Иркутск, Свердловский","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1121600005295,"Благотворительный фонд помощи детям, лицам с ограниченными возможностями и малообеспеченным ""День добрых дел""",dendd.ru,"ДЕНЬ ДОБРЫХ ДЕЛ, ФОНД","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ, ЛИЦАМ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ И МАЛООБЕСПЕЧЕННЫМ ""ДЕНЬ ДОБРЫХ ДЕЛ""","420124, Татарстан респ., г. Казань, ул. Фатыха Амирхана, д. 17 кв. 130",17.10.2012,1657115472,Республика Татарстан,92401379000,"Республика Татарстан (Татарстан), Казань, Ново-Савиновский","Деятельность по предоставлению прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению",64.9,Благотворительные фонды,70401
1175000005070,"Автономная некоммерческая благотворительная организация ""Социально-реабилитационный центр для бездомных людей """,teplypriem.ru,"ТЕПЛЫЙ ПРИЕМ, АНО","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ БЛАГОТВОРИТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""СОЦИАЛЬНО-РЕАБИЛИТАЦИОННЫЙ ЦЕНТР ДЛЯ БЕЗДОМНЫХ ЛЮДЕЙ ""ТЕПЛЫЙ ПРИЕМ""","141400, Московская обл., г. Химки, шоссе Вашутинское, д. 1 к. 2-3 ком. 78",15.09.2017,5047202900,Московская область,46483000000,"Московская область, Химки",Деятельность по уходу с обеспечением проживания прочая,87.90,Автономные некоммерческие организации,71400
1022200528470,"Алтайское краевое отделение общероссийского общественного благотворительного фонда ""Российский детский фонд""",www.altaidetfond22.ru,АЛТАЙСКОЕ КРАЕВОЕ ОТДЕЛЕНИЕ РОССИЙСКОГО ДЕТСКОГО ФОНДА,"АЛТАЙСКОЕ КРАЕВОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОГО ОБЩЕСТВЕННОГО БЛАГОТВОРИТЕЛЬНОГО ФОНДА ""РОССИЙСКИЙ ДЕТСКИЙ ФОНД""","656049, Алтайский кр., г. Барнаул, ул. Партизанская, д. 120",26.02.1988,2225018635,Алтайский край,01401370000,"Алтайский край, Барнаул, Центральный","Деятельность прочих общественных организаций, не включенных в другие группировки",94.99,Благотворительные фонды,70401
1152651015934,"Благотворительная некоммерческая организация ""Фонд социальной поддержки населения Ставропольского края""",нашфонд.рф,"ФОНД СОЦИАЛЬНОЙ ПОДДЕРЖКИ НАСЕЛЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ, БНО","БЛАГОТВОРИТЕЛЬНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД СОЦИАЛЬНОЙ ПОДДЕРЖКИ НАСЕЛЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ""","355000, Ставропольский кр., г. Ставрополь, ул. Лермонтова, д. 206 к. А",24.06.2015,2635211142,Ставропольский край,07401363000,"Ставропольский край, Ставрополь, Ленинский","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1187700006526,"Благотворительный фонд помощи наименее защищенным слоям населения ""Дом доброты""",domdobroty.com,"ДОМ ДОБРОТЫ, БФ",БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ НАИМЕНЕЕ ЗАЩИЩЕННЫМ СЛОЯМ НАСЕЛЕНИЯ «ДОМ ДОБРОТЫ»,"105318, г. Москва, пл. Семёновская, д. 7 этаж 2, пом. III, ком. 17 (Деловой центр «Вэронд (Семеновская 7)»)",12.04.2018,7719477726,Москва,45263588000,"Москва, Восточный, Соколиная гора","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1067746380096,"Благотворительный фонд помощи детям-сиротам и инвалидам ""Димина мечта""",ddfrussia.ru,"ДИМИНА МЕЧТА, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ-СИРОТАМ И ИНВАЛИДАМ ""ДИМИНА МЕЧТА""","105037, г. Москва, вн.тер.г. муниципальный округ Измайлово, ул Парковая 3-я, д. 37, кв. 18",16.03.2006,7724571178,Москва,45263570000,"Москва, Восточный, Измайлово","Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",64.99,Благотворительные фонды,70401
1077800029350,"Благотворительный фонд ""Апрель""",april-deti.ru,"АПРЕЛЬ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""АПРЕЛЬ""","191014, г. Санкт-Петербург, ул. Некрасова, д. 60 кв. 60",26.10.2007,7839017230,Санкт-Петербург,40298000000,"Санкт-Петербург, Центральный","Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",88.99,Благотворительные фонды,70401
1047803014863,"Благотворительный фонд ""Здоровье и будущее детей""",zbdfond.ru,"ЗДОРОВЬЕ И БУДУЩЕЕ ДЕТЕЙ, БФ","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ЗДОРОВЬЕ И БУДУЩЕЕ ДЕТЕЙ""","194156, г. Санкт-Петербург, проспект Энгельса, д. 37 литера Б пом. 37-Н офис 401",06.04.2004,7802230957,Санкт-Петербург,40265000000,"Санкт-Петербург, Выборгский",Деятельность прочих общественных организаций,94.9,Благотворительные фонды,70401
